certificate_id,film_name,cut_no,mod_type,content_category,content_type,description,tcr_timestamps,deleted,replaced,inserted,total_modified_time
100020101800001104,SANTHOSH L G - MANDYA,3,audio,profanity,dialogue,Mute the words nim mavan wherever it occurs.,NANA,0,0,0,0
100020101800001056,NAGARJU B C - BANGALORE URBAN,1,insertion,substance,other,Insert static disclaimer against smoking and alcohol at 19 mins 42 secs and wherever applicable.,19:42,0,0,0,0
100020101900000016,BHAVYA K - BANGALORE URBAN,1,insertion,substance,other,Insert disclaimers as per norms for smoking and drinking wherever it occurs.,NANA,0,0,0,0
100020101800001120,PURAVE,1,visual,substance,other,Disclaimers are to be kept as per norms wherever it occurs and also brand name of liquor and cigarette are to be blurred wherever it appears.,NANA,0,0,0,0
100020101800001120,PURAVE,2,audio,profanity,dialogue,Mute the words kalla soole magane at 12 mins 10 secs and wherever it occurs.,12:10,0.016666666666666666,0,0,0.02
100020101800001120,PURAVE,3,reduction,other,other,consumption of hukka is to be reduced by 50 at 42 mins 00 secs,42:00,0.6833333333333333,0,0,0.68
100020101800001120,PURAVE,4,reduction,violence,other,The murdering of psycho Sathish by using polythene cover is to be reduced by 50 at 57 mins 35 secs.,57:35,0.08333333333333333,0,0,0.08
100020101800000736,TEJA,1,deletion,violence,scene,Deleted the visual of Blooded head.,NANA,0.05,0,0,0.05
100020101800000736,TEJA,2,deletion,other,scene,Deleted the visual of Bar  Restourent scene of Drunked Rameshbhutt miss behaves with ladies,NANA,1.35,0,0,1.35
100020101800000736,TEJA,3,deletion,substance,scene,Deleted the visual of Drugs in book,NANA,0.016666666666666666,0,0,0.02
100020101800000736,TEJA,4,audio,profanity,dialogue,Muted the word You Bastard uttered by heroine.,NANA,0,0,0,0
100020101800000736,TEJA,5,visual,violence,other,Blurred the blood of dead body,NANA,0,0,0,0
100020101800000736,TEJA,6,deletion,violence,scene,Deleted the visual of man writing in blood of dead body on wall,NANA,0.23333333333333334,0,0,0.23
100020101800000736,TEJA,7,audio,profanity,dialogue,Muted the word Bastard uttered by hero,NANA,0,0,0,0
100020101800000736,TEJA,8,deletion,violence,scene,Deleted the visual of blooded hand crushed in wheel.,NANA,0.016666666666666666,0,0,0.02
100020101800000736,TEJA,9,deletion,other,song,Deleted the visual of full song Nanagiruvudu onde Koragu maimele Iradu seragu,NANA,4.633333333333333,0,0,4.63
100020101800000736,TEJA,10,deletion,other,scene,Deleted the visual of Villon entry and warning Priya  then throwing dog in deep,NANA,1.4333333333333333,0,0,1.43
100020101800000736,TEJA,11,deletion,other,scene,"Deleted the visual PC  SI conversation at police station, and another PC bringing lady in brothel case  then SI send her out",NANA,1.7333333333333334,0,0,1.73
100020101800000736,TEJA,12,deletion,violence,scene,Deleted the visual of blooded hand with sharpener,NANA,0.016666666666666666,0,0,0.02
100020101800000736,TEJA,13,deletion,violence,scene,Deleted the visual of Villon killing Priya.,NANA,0.25,0,0,0.25
100020101800000736,TEJA,14,audio,other,dialogue,Muted the ward Bolimagane uttered by Villon,NANA,0,0,0,0
100020101800000736,TEJA,15,deletion,profanity,dialogue,Deleted the visual of hero uttered the word Your Bastard,NANA,0,0,0,0
100020101800000736,TEJA,16,deletion,violence,scene,Deleted the visual of blooded Ramu in laying.,NANA,0.03333333333333333,0,0,0.03
100020101800000736,TEJA,17,deletion,substance,scene,Deleted the visual of Mahesh  friends drinking  celebrates birthday. Teja beating them.,NANA,1.7833333333333332,0,0,1.78
100020101800000736,TEJA,18,deletion,violence,scene,Deleted the visual of hero killing Villon horribly,NANA,0.6333333333333333,0,0,0.63
100020101800000736,TEJA,19,visual,violence,other,Blurred the Image of Villon falling down with blood.,NANA,0,0,0,0
100020101900000080,SOOJIDAARA,1,deletion,sexual,scene,The visuals of sexual act of husband and wife at 1 hr 21 mins 28 secs to 1 hr 21 mins 50 secs should be deleted.,"1:21:28, 1:21:50",0.36666666666666664,0,0,0.37
100020101800001120,BELL,1,disclaimer,substance,other,Disclaimers are to be kept as per norms for smoking and drinking wherever it occurs.,NANA,0,0,0,0
100020101900000048,DEVARAJ R - BANGALORE URBAN,1,visual,sexual,scene,The visual of rapesexual act at 1 hr 57 mins 18 secs to 1 hr 57 mins 31 secs should be deleted.(01:57:30 to 01:57:39 Modified as black and white effect),"1:57:18, 1:57:31, 01:57:30, 01:57:39",0.21666666666666667,0,0,0.22
100020101800000816,DHAGANAM,1,other,sexual,other,DR RANJEETH AND NAINA ROMANCE IN BED,NANA,3.7,0,0,3.7
100020101800000816,DHAGANAM,2,other,sexual,other,HERO AJAY AND NAINA ROMANCE IN BATHROOM,NANA,1.2666666666666666,0,0,1.27
100020101800000816,DHAGANAM,3,other,sexual,other,DR RANJEETH AND NAINA ROMANCE IN BED,NANA,0.23333333333333334,0,0,0.23
100020101800000816,DHAGANAM,4,deletion,sexual,other,DR RANJEETH AND NAINA IN BED SHE REMOVING LOCKET,NANA,0.016666666666666666,0,0,0.02
100020101800000912,KELAVU DINAGALA NANTARA,1,deletion,other,scene,Deleted the visual of BP putting hand on lap of Manya,NANA,0.13333333333333333,0,0,0.13
100020101800000912,KELAVU DINAGALA NANTARA,2,deletion,other,scene,Deleted the visual of Manya lap shot Tilt up shot,NANA,0.03333333333333333,0,0,0.03
100020101800000912,KELAVU DINAGALA NANTARA,3,deletion,other,scene,Deleted the visual of Manya lap shot Tilt down shot,NANA,0.05,0,0,0.05
100020101800000912,KELAVU DINAGALA NANTARA,4,audio,profanity,dialogue,Muted the word Veeryanugalu veerathvavannu kakollaku munche,NANA,0,0,0,0
100020101800000912,KELAVU DINAGALA NANTARA,5,visual,violence,other,Blurred the blood coming at from the mouth of waiter,NANA,0,0,0,0
100020101800000912,KELAVU DINAGALA NANTARA,6,visual,violence,other,Blurred the blooded Devil face of waiter turning,NANA,0,0,0,0
100020101900000000,GIRISH N - BANGALORE RURAL,1,deletion,other,scene,00.03.18.10 TO 00.03.19.11 In the scene a mans mouth is ruptured  scene has been Deleted,"00.03.18.10, 00.03.19.11",0.016666666666666666,0,0,0.02
100020101900000000,GIRISH N - BANGALORE RURAL,2,deletion,violence,scene,00.03.24.12 TO 00.03.27.05 In the scene  Bullet fair where two people die andfall down scene has been Deleted,"00.03.24.12, 00.03.27.05",0.05,0,0,0.05
100020101900000000,GIRISH N - BANGALORE RURAL,3,deletion,violence,scene,00.39.35.10 TO 00.39.36.13 In the scene A person shakes blood from his elbow to anothers face scene has been Deleted,"00.39.35.10, 00.39.36.13",0.016666666666666666,0,0,0.02
100020101900000000,GIRISH N - BANGALORE RURAL,4,deletion,violence,scene,"00.40.20.21 00.40.25.21 In the scene When a two person figths, one leap blood from the mouth and crshes in the face of a person looking there scene has been Deleted","00.40.20.21, 00.40.25.21",0.08333333333333333,0,0,0.08
100020101900000000,GIRISH N - BANGALORE RURAL,5,deletion,violence,scene,00.42.09.10 TO 00.42.13.05 In the scene two men are fighting scene has been Deleted,"00.42.09.10, 00.42.13.05",0.05,0,0,0.05
100020101900000000,GIRISH N - BANGALORE RURAL,6,deletion,other,scene,"00.55.39.19 TO 00.56.29.39 In the scene  A women with a rented rent stopped, there will come a person and take her  scene has been Deleted","00.55.39.19, 00.56.29.39",1.0166666666666666,0,0,1.02
100020101900000000,GIRISH N - BANGALORE RURAL,7,deletion,violence,scene,01.14.43.04 01.14.55.06 In the scene The bullet goes through the three mans chest  scene has been Deleted,"01.14.43.04, 01.14.55.06",0.2,0,0,0.2
100020101900000000,GIRISH N - BANGALORE RURAL,8,deletion,other,scene,01.22.46.01 TO 01.22.47.10 In the scene Knife to a persons stomach  scene has been Deleted,"01.22.46.01, 01.22.47.10",0.016666666666666666,0,0,0.02
100020101900000000,GIRISH N - BANGALORE RURAL,9,deletion,violence,scene,01.34.33.20 00.36.58.18 In the scene The fight between two groups  scene has been Deleted,"01.34.33.20, 00.36.58.18",2.4166666666666665,0,0,2.42
100020101900000000,GIRISH N - BANGALORE RURAL,10,deletion,violence,scene,01.37.03.18 TO 01.44.06.21 In the scene The fight between two groups  scene has been Deleted,"01.37.03.18, 01.44.06.21",7.05,0,0,7.05
100020101900000000,GIRISH N - BANGALORE RURAL,11,deletion,violence,scene,01.45.11.04 TO 01.45.14.02 In the scene  A Person killing by him self  scene has been Deleted,"01.45.11.04, 01.45.14.02",0.016666666666666666,0,0,0.02
100020101900000080,THRAYAMBAKAM,1,insertion,substance,other,Insert static disclaimer against alcohol at 1 hour 15 mins 57 secs,1:15:57,0,0,0,0
100020101900000080,THRAYAMBAKAM,2,insertion,other,other,insert static disclaimer against smoking at 1 hr 54 mins 08 secs,1:54:08,0,0,0,0
100020101800001104,RUNAM,1,deletion,sexual,dialogue,The comedy confused sequences which are vulgar visuals as well dialogues at 38 mins 22 secs to 41 mins 38 secs and similar such visuals wherever appears should be deleted.,"38:22, 41:38",10.05,0,0,10.05
100020101800001056,BHASKAR K R - BANGALORE URBAN,1,visual,substance,scene,Blur alcohol scene at 01:04 secs on wards,04,0,0,0,0
100020101900000000,RAJSHEKAR R KOTIAN - UDUPI,1,disclaimer,substance,other,Disclaimers are to be kept as per norms for smoking and drinking in Kannada instead of Hindi.,NANA,0,0,0,0
100020101900000000,RAJSHEKAR R KOTIAN - UDUPI,2,visual,other,title,Delete the caption Kannada Chalana Chitra from main title.(Blurred),NANA,0,0,0,0
100020101900000000,RAJSHEKAR R KOTIAN - UDUPI,3,audio,profanity,dialogue,Mute the words from yedee mele to........ batee bitchu and also remove in subtitle at 1 hr 41 mins 00 secs,1:41:00,0,0,0,0
100020101900000000,RAJSHEKAR R KOTIAN - UDUPI,4,audio,profanity,dialogue,mute the words from Keelu jathi to...... Baduka bekkala and also delete in subtitle at 1 hr 41 mins 00 secs,1:41:00,0,0,0,0
100020101900000000,RAJSHEKAR R KOTIAN - UDUPI,5,audio,profanity,dialogue,mute the words from melu jathi to....... karana agthide and also delete in subtitle at 2 hrs 9 mins 7 secs.,2:9:7,0,0,0,0
100020101800001152,K GANGADHAR - BANGALORE URBAN,1,deletion,profanity,scene,The visual of physical assault on woman by two men with blunt iron implement at 01 hour 37 mins 30 secs to 01 hour 37 mins 37 secs should be deleted.,"01:37:30, 01:37:37",0.15,0.15,0,0.3
100020101800001152,K GANGADHAR - BANGALORE URBAN,2,deletion,violence,scene,The visual of physical assault on woman and blood oozes out from her mouth at 01 hour 37 mins 48 secs to 1 hr 38 mins 40 secs should be deleted.,"01:37:48, 1:38:40",0.08333333333333333,0,0,0.08
100020101800001152,K GANGADHAR - BANGALORE URBAN,3,visual,violence,scene,The visual of blood oozing out from the mouth of woman at 01 hour 40 mins 03 secs to 01 hour 40 mins 06 secs should be deletedblurred.,"01:40:03, 01:40:06",0.05,0.05,0,0.1
100020101900000000,VIKRAMARKA,1,disclaimer,substance,other,Disclaimers are to be kept as per norms for smoking and drinking wherever it occurs.,NANA,0,0,0,0
100020101900000000,VIKRAMARKA,2,audio,profanity,dialogue,Mute the word Nayigala thara at 32 mins 15 secs,32:15,0,0,0,0
100020101900000000,VIKRAMARKA,3,audio,profanity,dialogue,Mute the word Vijay Malya at 35 mins 15 secs.,35:15,0,0,0,0
100020101900000000,VIKRAMARKA,4,visual,violence,scene,Blur the visual of slitting throat of a boy at 44 mins 50 secs,44:50,0,0,0,0
100020101900000000,VIKRAMARKA,5,deletion,other,scene,Delete the liplock visuals at 1 hr 23 mins 05 secs as the heroine is in police uniform.,1:23:05,0,0,0,0
100020101800001072,MUNIRAJU P - BANGALORE URBAN,1,audio,other,dialogue,Mute the abusive dialogue Kalla Sule Maga at 22 mins 15 secs to 22 mins 16 secs.,"22:15, 22:16",0,0,0,0
100020101800001120,SYED AHMED - BANGALORE URBAN,1,insertion,other,other,Disclaimers are to be kept as per norms and health spots to be inserted in Kannada Language instead of Hindi.,NANA,0,0,0,0
100020101800001120,SYED AHMED - BANGALORE URBAN,2,audio,profanity,dialogue,Mute the words Navu Nalku Jana Shuremadi maja madona at 1 hr 15 mins 25 secs.,1:15:25,0,0,0,0
100020101800001120,SYED AHMED - BANGALORE URBAN,3,audio,other,other,Mute the audio Verappan at 1 hr 15 mins 35 secs,1:15:35,0,0,0,0
100020101800001120,SYED AHMED - BANGALORE URBAN,4,audio,other,other,first half portion of the film is not in non-sync it should be corrected,NANA,0,0,0,0
100020101800001120,GUDUMANA AVANTHARA,1,insertion,substance,other,Insert disclaimers as per norms for smoking and drinking wherever it is applicable.,NANA,0,0,0,0
100020101800001120,GUDUMANA AVANTHARA,2,audio,profanity,dialogue,Mute the words Onbadhu and nine at 28 mins 44 secs and wherever it occurs.,28:44,0,0,0,0
100020101800001120,GUDUMANA AVANTHARA,3,audio,profanity,dialogue,Mute the word Anjaneya at 1 hr 34 mins 45 secs.,1:34:45,0,0,0,0
100070101800001040,KALPANA-3 (REVISED),1,replacement,other,other,01:12:54:06 TO 01:13:05:15 A girl is obsessed by a spirit and changes her forms,"01:12:54:06, 01:13:05:15",0.15,0,0,0.15
100070101800001040,KALPANA-3 (REVISED),2,other,other,other,"01:39:40:19 TO 01:39:51:16 Hero heroin obsessed by spirit, make love","01:39:40:19, 01:39:51:16",0.016666666666666666,0,0,0.02
100070101800001040,KALPANA-3 (REVISED),3,other,other,other,"01:39:51:17 TO 01:40:35:14 Hero heroin obsessed by spirit, make love","01:39:51:17, 01:40:35:14",0.6833333333333333,0,0,0.68
100070101800001040,KALPANA-3 (REVISED),4,other,other,other,01:41:34:10 01:41:39:20 Villan gang obsessed by spirits,"01:41:34:10, 01:41:39:20",0.08333333333333333,0,0,0.08
100070101800001040,KALPANA-3 (REVISED),5,other,other,other,01:43:08:21 01:43:12:15 Hero smashing vilan head with a weapon,"01:43:08:21, 01:43:12:15",0.06666666666666667,0,0,0.07
100070101800001040,KALPANA-3 (REVISED),6,other,other,other,01:44:14:10 TO 01:44:15:19 Heroin obsessed by a spirit,"01:44:14:10, 01:44:15:19",0.016666666666666666,0,0,0.02
100070101800001040,KALPANA-3 (REVISED),7,other,other,other,01:44:42:11 TO 01:44:43:03 Heroin obsessed by a spirit,"01:44:42:11, 01:44:43:03",0.016666666666666666,0,0,0.02
100070101800001040,KALPANA-3 (REVISED),8,other,other,other,01:44:48:00 TO 01:44:48:17 Heroin obsessed by a spirit,"01:44:48:00, 01:44:48:17",0.016666666666666666,0,0,0.02
100070101800001040,KALPANA-3 (REVISED),9,other,other,other,01:44:51:09 TO 01:44:52:14 Heroin obsessed by a spirit,"01:44:51:09, 01:44:52:14",0.016666666666666666,0,0,0.02
100070101800001040,KALPANA-3 (REVISED),10,other,other,other,"01:44:53:07 01:44:56:10 Hero obsessed by a spirit, scares his mom","01:44:53:07, 01:44:56:10",0.05,0,0,0.05
100070101800001040,KALPANA-3 (REVISED),11,other,other,other,"01:45:14:09 TO 01:45:27:18 Hero obsessed by a spirit, scares his aunt","01:45:14:09, 01:45:27:18",0.21666666666666667,0,0,0.22
100070101800001040,KALPANA-3 (REVISED),12,other,other,other,"01:45:34:14 TO 01:45:34:21 Heroin obsessed by a spirit, scares his mom","01:45:34:14, 01:45:34:21",0,0,0,0
100070101800001040,KALPANA-3 (REVISED),13,other,other,other,"01:45:56:05 TO 01:45:57:07 Hero obsessed by a spirit, scares his mom","01:45:56:05, 01:45:57:07",0.016666666666666666,0,0,0.02
100070101800001040,KALPANA-3 (REVISED),14,other,religious,other,01:46:23:14 TO 01:46:27:11 Flash back of ghosts and father in church,"01:46:23:14, 01:46:27:11",0.06666666666666667,0,0,0.07
100070101800001040,KALPANA-3 (REVISED),15,other,violence,other,01:46:55:19 01:46:58:17 Heroin and hero try to kill church fathers,"01:46:55:19, 01:46:58:17",0.05,0,0,0.05
100070101800001040,KALPANA-3 (REVISED),16,other,violence,other,"01:47:03:18 TO 01:47:09:08 Heroin and hero try to kill church fathers, fathers put cross on them","01:47:03:18, 01:47:09:08",0.1,0,0,0.1
100070101800001040,KALPANA-3 (REVISED),17,other,other,other,"02:13:15:14 02:13:36:17 Villans beat heroin in wedding, heroin die","02:13:15:14, 02:13:36:17",0.3,0,0,0.3
100070101800001040,KALPANA-3 (REVISED),18,other,violence,other,"02:13:47:06 TO 02:14:24:21 Flash back, villans beat hero and heroin family and bury them, hero fighting with vilan","02:13:47:06, 02:14:24:21",1.35,0,0,1.35
100070101800001040,KALPANA-3 (REVISED),19,other,other,other,02:16:34:11 TO 02:16:44:21 Villan rising the spirit from death,"02:16:34:11, 02:16:44:21",0.016666666666666666,0,0,0.02
100070101800001040,KALPANA-3 (REVISED),20,other,other,other,02:18:47:06 02:18:48:20 Hero getting obsessed by the spirit,"02:18:47:06, 02:18:48:20",0.016666666666666666,0,0,0.02
100070101800001040,KALPANA-3 (REVISED),21,other,violence,other,02:22:03:07 TO 02:22:05:19 Vilan and hero fight in spirit realm,"02:22:03:07, 02:22:05:19",0.03333333333333333,0,0,0.03
100070101800001040,KALPANA-3 (REVISED),22,other,violence,other,02:22:13:23 TO 02:22:18:10 Vilan and hero fight in spirit realm,"02:22:13:23, 02:22:18:10",0.08333333333333333,0,0,0.08
100070101800001040,KALPANA-3 (REVISED),23,other,violence,other,02:22:26:22 TO 02:22:27:14 Vilan and hero fight in spirit realm,"02:22:26:22, 02:22:27:14",0.016666666666666666,0,0,0.02
100070101800001040,KALPANA-3 (REVISED),24,other,violence,other,"02:22:27:15 TO 02:25:40:10 Vilan and hero fight in spirit realm, villan spirit is beaten","02:22:27:15, 02:25:40:10",0.05,0,0,0.05
100070101800001040,KALPANA-3 (REVISED),25,other,violence,other,02:26:02:05 02:26:23:23 Hero takes a trishul and stabs vilan,"02:26:02:05, 02:26:23:23",0.35,0,0,0.35
100070101800001040,KALPANA-3 (REVISED),26,other,violence,other,"02:26:33:15 02:26:45:02 Hero takes a trishul and stabs vilan,","02:26:33:15, 02:26:45:02",0.2,0,0,0.2
100070101800001040,KALPANA-3 (REVISED),27,other,violence,other,"02:27:13:22 TO 02:29:02:10 Hero and Heroin kill villan, flash back of hero and heroin getting beaten","02:27:13:22, 02:29:02:10",2.033333333333333,0,0,2.03
100020101900000064,KAVALUDAARI,1,deletion,other,dialogue,The abusive dialogues that Elu thinno sulemaganeat 01:35:37 secs to 01:35:38 should be deleted,"01:35:37, 01:35:38",0,0,0,0
100020101800001136,CHALLATAGARA MADAPPA,1,translation,other,other,"Disclaimers are to be kept as per norms, it should be in Kannada Language instead of Hindi in the beginning and interval.",NANA,0,0,0,0
100020101800001136,CHALLATAGARA MADAPPA,2,reduction,other,other,Hitting pregnant woman on the rock to be reduced by 50 at 2 hrs 5 mins 19 secs,2:5:19,0.05,0,0,0.05
100020101800001136,CHALLATAGARA MADAPPA,3,deletion,other,other,the blank spaces to be deleted in the film.,NANA,0.1,0,0,0.1
100020101800001136,CHALLATAGARA MADAPPA,4,deletion,other,scene,"Submit NOC from AWBI for using snake, goat and bullock in the film or delete the mentioned visuals(DELETED ANIMAL SHOTS)",NANA,3.0166666666666666,0,0,3.02
100020101900000096,GARUDAKSHA,1,insertion,substance,other,Insert static disclaimer for smoking and alcohol consumption at 1 hour 56 mins 57 secs and wherever applicable.,1:56:57,0,0,0,0
100020101900000000,PUNYATHGITTIRU,1,deletion,other,scene,The visual of police officer patting on the hip of woman at 01 hour 4 mins 00 secs to 1 hour 4 mins 02 secs should be deleted.,"01:4:00, 1:4:02",0.03333333333333333,0,0,0.03
100020101900000192,SHADOW,1,audio,other,dialogue,The controversial dialogue Este aadru neevu gowdre at 36 mins 44 secs to 36 mins 46 secs should be muted.,"36:44, 36:46",0,0,0,0
100020101900000192,SHADOW,2,audio,other,dialogue,The controversialreligious sentiment dialogue that Ramane Vaali na sahisi dhroha madida at 1 hr 25 mins 28 secs to 1 hr 25 mins 30 secs should be muted.,"1:25:28, 1:25:30",0,0,0,0
100020101900000032,SANTHOSH L G- MANDYA,1,visual,other,scene,Blur the visual of Smoking,NANA,0,0,0,0
100020101800001056,C PUTTASWAMY - RAMANAGARAM,1,visual,other,scene,Deleteblur smoking visual at 49:02 secs on wards,02,0,0,0,0
100020101900000224,SHASHIKUMAR P M - SHIMOGA,1,deletion,violence,scene,The visuals of blood flowing into the commode at 22 mins 10 secs to 22 mins 30 secs should be deleted.,"22:10, 22:30",0.21666666666666667,0,0,0.22
100020101900000224,SHASHIKUMAR P M - SHIMOGA,2,deletion,other,scene,The visuals of human sacrifice at 1 hr 34 mins 06 secs to 1 hr 36 mins 22 secs should be deleted 50 from the middle of the duration till 01:36:22 :00,"1:34:06, 1:36:22, 01:36:22",2.2666666666666666,0,0,2.27
100020101900000208,KUMARESH A - KOLAR,1,audio,other,dialogue,Mute the abusive dialogue kachada Kannadigaru at 54 mins,NANA,0,0,0,0
100020101900000208,KUMARESH A - KOLAR,2,deletion,violence,scene,"The visuals of violence, killings and bloodshed at 1 hr 34 mins 40 secs to 1 hr 34 mins 56 secs should be deleted by 50 from the beginning.","1:34:40, 1:34:56",0.1,0,0,0.1
100020101900000208,KUMARESH A - KOLAR,3,deletion,other,scene,The visuals of police cutting veins in the leg at 1 hr 44 mins 43 secs to 1 hr 44 mins 47 secs should be deleted.,"1:44:43, 1:44:47",0.06666666666666667,0,0,0.07
100020101900000208,KUMARESH A - KOLAR,4,insertion,substance,other,as per norms insert statutory disclaimer against smoking and alcohol wherever applicable.,NANA,0,0,0,0
100020101900000208,KUMARESH A - KOLAR,5,deletion,other,scene,The children holding macchttes at 29 mins 50 secs to 29 mins 52 secs should be deleted.(SHOT REPLACED),"29:50, 29:52",0.06666666666666667,0.06666666666666667,0,0.13
100020101900000208,DEVARU BEKAGIDARE,1,insertion,substance,other,Insert static disclaimer against alcohol at 1 hr 6 mins 00 secs and wherever applicable.,1:6:00,0,0,0,0
100020101900000240,RANA BHOOMI,1,deletion,violence,scene,The visuals of rowdies chasing woman and kill her by gun shot should be deleted (50 from the beginning),NANA,0.6,0,0,0.6
100020101900000240,RANA BHOOMI,2,audio,profanity,dialogue,Mute the abusive word sule at 45 mins 19 secs and wherever applicable.,45:19,0,0,0,0
100020101900000208,SHWETHA GR - DAVANGERE,1,insertion,other,other,As per norms insert static disclaimer against smoking Wherever applicable.,NANA,0,0,0,0
100020101900000256,DEVARAJ R - BANGALORE URBAN,1,deletion,other,scene,00:43:02:21 BATH TUB SCENE TRIMMED,00:43:02:21,0.35,0,0,0.35
100020101900000256,DEVARAJ R - BANGALORE URBAN,2,deletion,violence,other,02 00:51:09:05 GIRL STABBING WITH KNIFE TRIMMED,00:51:09:05,0.03333333333333333,0,0,0.03
100020101900000256,DEVARAJ R - BANGALORE URBAN,3,other,violence,other,03 01:03:05:12 VILLAN KICKING HERO ON THE FACE AND BLOOD OOZING OUT,01:03:05:12,0.03333333333333333,0,0,0.03
100020101900000256,DEVARAJ R - BANGALORE URBAN,4,deletion,other,other,"04 01:19:33:17 POLICE MAN KICKING A CULPRIT ON HIS FACE, VEDEO TRIMMED",01:19:33:17,0.06666666666666667,0,0,0.07
100020101900000256,DEVARAJ R - BANGALORE URBAN,5,deletion,violence,other,05 01:27:18:19 Blood stains on the floor video trimmed,01:27:18:19,0.016666666666666666,0,0,0.02
100020101900000256,DEVARAJ R - BANGALORE URBAN,6,deletion,violence,scene,06 01:29:31:06 Blood stain and cut finger shot trimmed,01:29:31:06,0.03333333333333333,0,0,0.03
100020101900000256,DEVARAJ R - BANGALORE URBAN,7,deletion,other,other,07 01:34:55:08 Villain torture to the heroine video trimmed,01:34:55:08,0.08333333333333333,0,0,0.08
100020101900000256,DEVARAJ R - BANGALORE URBAN,8,deletion,other,other,08 01:45:59:13 Villain hitting the Heroine with a stick vide trimmed,01:45:59:13,0.18333333333333332,0,0,0.18
100020101900000256,DEVARAJ R - BANGALORE URBAN,9,other,profanity,other,09 01:48:32:14 Villain assistants kicking Hero on the face,01:48:32:14,0.03333333333333333,0,0,0.03
100020101900000256,DEVARAJ R - BANGALORE URBAN,10,deletion,violence,other,10 01:53:04:21 Villain stabbing Hero with knife video trimmed,01:53:04:21,0.08333333333333333,0,0,0.08
100020101900000256,DEVARAJ R - BANGALORE URBAN,11,deletion,other,other,11 01:53:12:04 Villain hitting Hero on face video trimmed,01:53:12:04,0.1,0,0,0.1
100020101900000256,DEVARAJ R - BANGALORE URBAN,12,other,other,other,12 01:54:46:13 Villain touching heroine abruptly,01:54:46:13,0.03333333333333333,0,0,0.03
100020101900000256,DEVARAJ R - BANGALORE URBAN,13,deletion,sexual,other,14 01:55:47:17 Rape by villain video trimmed,01:55:47:17,0.21666666666666667,0,0,0.22
100020101900000256,DEVARAJ R - BANGALORE URBAN,14,deletion,violence,other,15 02:03:31:18 Girl stabbing with knife video deleted 00:00:04:00,"02:03:31:18, 00:00:04:00",0.06666666666666667,0,0,0.07
100070101800000912,PICHACHI-2,1,deletion,sexual,scene,00:03:45:00 TO 00:03:56:23 In the scene The husband and wife are doing romance inside the night car scene has been Deleted,"00:03:45:00, 00:03:56:23",0.18333333333333332,0,0,0.18
100070101800000912,PICHACHI-2,2,deletion,sexual,scene,00:03:59:18 TO 00:04:21:20 In the scene  Husband and wife are doing romance and some strange power is coming there  scene has been Deleted,"00:03:59:18, 00:04:21:20",0.36666666666666664,0,0,0.37
100070101800000912,PICHACHI-2,3,deletion,sexual,scene,00:04:24:14 TO 00:04:34:15 In the scene  Husband and wife are doing romance and some strange power is coming there scene has been Deleted,"00:04:24:14, 00:04:34:15",0.016666666666666666,0,0,0.02
100070101800000912,PICHACHI-2,4,deletion,other,scene,00:17:55:20 TO 00:18:03:07 In the scene  The guy is looking for girls hips  scene has been Deleted,"00:17:55:20, 00:18:03:07",0.13333333333333333,0,0,0.13
100070101800000912,PICHACHI-2,5,deletion,sexual,scene,00:28:09:08 00:29:09:03 In the scene  The boy and the girl are doing romance at night  scene has been Deleted,"00:28:09:08, 00:29:09:03",0.016666666666666666,0,0,0.02
100070101800000912,PICHACHI-2,6,deletion,sexual,scene,00:31:52:13 00:33:10:12 In the scene When a night girl slept a strange power came and she was romance with her  scene has been Deleted,"00:31:52:13, 00:33:10:12",1.3,0,0,1.3
100070101800000912,PICHACHI-2,7,deletion,sexual,scene,00:56:06:00 TO 00:56:39:10 In the scene  At night the one person will come to rape the girl and hit a strange person for that person  scene has been Deleted,"00:56:06:00, 00:56:39:10",0.55,0,0,0.55
100070101800000912,PICHACHI-2,8,deletion,violence,scene,00:56:57:17 TO 00:57:04:14 In the scene  The person is dead and the blood is coming from his neck  scene has been Deleted,"00:56:57:17, 00:57:04:14",0.11666666666666667,0,0,0.12
100070101800000912,PICHACHI-2,9,deletion,other,scene,00:57:22:18 TO 00:57:31:11 In the scene  A girl lying in front of a tree and talking strange power  scene has been Deleted,"00:57:22:18, 00:57:31:11",0.15,0,0,0.15
100070101800000912,PICHACHI-2,10,deletion,sexual,scene,01:14:35:15 TO 01:15:01:20 In the scene  Hero and heroine are doing romance  scene has been Deleted,"01:14:35:15, 01:15:01:20",0.43333333333333335,0,0,0.43
100070101800000912,PICHACHI-2,11,deletion,other,scene,01:17:57:20 TO 01:18:04:00 In the scene  The heroine is bathing and the man is looking for her scene has been Deleted,"01:17:57:20, 01:18:04:00",0.11666666666666667,0,0,0.12
100070101800000912,PICHACHI-2,12,deletion,violence,scene,01:19:03:04 TO 01:19:05:08 In the scene  The heroines home is hitting the man and the blood is coming in the mouth  scene has been Deleted,"01:19:03:04, 01:19:05:08",0.03333333333333333,0,0,0.03
100070101800000912,PICHACHI-2,13,deletion,other,scene,01:19:08:20 TO 01:19:10:13 In the scene  Bleeding from the mouth of the man  scene has been Deleted,"01:19:08:20, 01:19:10:13",0.03333333333333333,0,0,0.03
100070101800000912,PICHACHI-2,14,deletion,sexual,scene,01:20:58:18 TO 01:21:16:13 In the scene A man trying to rape the heroine  scene has been Deleted,"01:20:58:18, 01:21:16:13",0.3,0,0,0.3
