certificate_id,film_name,film_name_full,language,duration_secs,description,cleaned_description,cut_no,deleted_secs,replaced_secs,inserted_secs,total_modified_time_secs,cert_date,cert_no,applicant,certifier,rating,cbfc_file_no
100020842400000619,ROWDY BOYS,ROWDY BOYS (KANNADA) (Color) (2-D),Kannada,8325.0,Insert statutory warnings on Smoking and alcohol wherever they occurs.,,1,0.0,0.0,0.0,0.0,2025-01-10,VIL642025-HYD,GHOSHAL M - BANGALORE URBAN(MS ZEE ENTERTAINMENT ENTERPRISES LIMITED),"Shifali Kumar, RO, CBFC, Hyderabad",UA 13+,CA022811202400033
100030842400002723,EAKAM,EAKAM (TAMIL) (Color) (2-D),Tamil,7488.0,Insert missing dialogues at 1 hr 58 min(Deleted),,1,12.0,0.0,0.0,12.0,2025-01-10,VIL632025-HYD,ARIPIRALA KALYAN - GUNTUR(SAMSKRUTHI PRODUCTIONS),"Shifali Kumar, RO, CBFC, Hyderabad",UA 13+,CA072611202400051
100030842400002724,THANTHIRAM,THANTHIRAM (TAMIL) (Color) (2-D),Tamil,7979.0,Insert statutory warnings on Smoking at 00.50 min.,,1,0.0,0.0,0.0,0.0,2025-01-10,VIL622025-HYD,RAVI CHAITHANYA MYSA - HYDERABAD(BE THE WAY FILMS),"Shifali Kumar, RO, CBFC, Hyderabad",UA 13+,CA072611202400062
100030842400002724,THANTHIRAM,THANTHIRAM (TAMIL) (Color) (2-D),Tamil,7979.0,Cut no.19 is not carried out in the dubbed version.,,2,0.0,0.0,0.0,0.0,2025-01-10,VIL622025-HYD,RAVI CHAITHANYA MYSA - HYDERABAD(BE THE WAY FILMS),"Shifali Kumar, RO, CBFC, Hyderabad",UA 13+,CA072611202400062
100070842400001353,DAAKU MAHARAAJ,DAAKU MAHARAAJ (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),Telugu,8757.0,"Excise the visual of cut finger at 12.00, 12.18.( Covered with CGBlurred)",,1,0.0,0.0,0.0,0.0,2025-01-10,DIL712025-HYD,SURYADEVARA NAGA VAMSI - HYDERABAD(SPRINT SCREENS LLP),"Shifali Kumar, RO, CBFC, Hyderabad",UA 16+,CA072612202400074
100070842400001353,DAAKU MAHARAAJ,DAAKU MAHARAAJ (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),Telugu,8757.0,"Excise the dance steps from 51.42 to 51.51 and hook steps at 52 min, 52.02 min, 55.07 min (double hand movement)( Visuals of hero pulling the dancer from her waist up removed, hero banging with 2 hands movements removed, song visuals slowed down to effect changes)",,2,0.0,0.0,0.0,0.0,2025-01-10,DIL712025-HYD,SURYADEVARA NAGA VAMSI - HYDERABAD(SPRINT SCREENS LLP),"Shifali Kumar, RO, CBFC, Hyderabad",UA 16+,CA072612202400074
100070842400001353,DAAKU MAHARAAJ,DAAKU MAHARAAJ (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),Telugu,8757.0,"Excise the visuals of cutting a persons head and dead body without head, blood between 1.12.05-1.12.08, 1.14.52(Blood removed, cut portions covered with CG)",,3,0.0,0.0,0.0,0.0,2025-01-10,DIL712025-HYD,SURYADEVARA NAGA VAMSI - HYDERABAD(SPRINT SCREENS LLP),"Shifali Kumar, RO, CBFC, Hyderabad",UA 16+,CA072612202400074
100070842400001353,DAAKU MAHARAAJ,DAAKU MAHARAAJ (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),Telugu,8757.0,"Excise the visual of head cut and headless body on horse at 1.38.43, 1.38.50 to 1.38.55.(Blood removed, cut portions covered with CG)",,4,0.0,0.0,0.0,0.0,2025-01-10,DIL712025-HYD,SURYADEVARA NAGA VAMSI - HYDERABAD(SPRINT SCREENS LLP),"Shifali Kumar, RO, CBFC, Hyderabad",UA 16+,CA072612202400074
100070842400001353,DAAKU MAHARAAJ,DAAKU MAHARAAJ (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),Telugu,8757.0,Excise the visual of Thakur pissing on the girl between 1.42.46 to 1.42.55 to make it indicative.(Visual of urine falling removed),,5,0.0,0.0,0.0,0.0,2025-01-10,DIL712025-HYD,SURYADEVARA NAGA VAMSI - HYDERABAD(SPRINT SCREENS LLP),"Shifali Kumar, RO, CBFC, Hyderabad",UA 16+,CA072612202400074
100070842400001353,DAAKU MAHARAAJ,DAAKU MAHARAAJ (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),Telugu,8757.0,"Excise the visual of killing Thakur at 1.43.12 upto blood water falling in his mouth, establishing shot of killing permitted. Same visual to be excised in montage at 1.44.16.( Visual of killing blurred, blood removed)",,6,0.0,0.0,0.0,0.0,2025-01-10,DIL712025-HYD,SURYADEVARA NAGA VAMSI - HYDERABAD(SPRINT SCREENS LLP),"Shifali Kumar, RO, CBFC, Hyderabad",UA 16+,CA072612202400074
100070842400001353,DAAKU MAHARAAJ,DAAKU MAHARAAJ (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),Telugu,8757.0,Excise the word Madatchod along with subtitle text at 1.48(Muted and subtitles excised),,7,0.0,0.0,0.0,0.0,2025-01-10,DIL712025-HYD,SURYADEVARA NAGA VAMSI - HYDERABAD(SPRINT SCREENS LLP),"Shifali Kumar, RO, CBFC, Hyderabad",UA 16+,CA072612202400074
100070842400001353,DAAKU MAHARAAJ,DAAKU MAHARAAJ (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),Telugu,8757.0,"Excise the dripping of blood while killing villain at 2.23.02 to 2.23.06, 2.23.14(Blood totally removed)",,8,0.0,0.0,0.0,0.0,2025-01-10,DIL712025-HYD,SURYADEVARA NAGA VAMSI - HYDERABAD(SPRINT SCREENS LLP),"Shifali Kumar, RO, CBFC, Hyderabad",UA 16+,CA072612202400074
100070842400001353,DAAKU MAHARAAJ,DAAKU MAHARAAJ (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),Telugu,8757.0,Insert CG card during rabbit visual at 9.40(Inserted),,9,0.0,0.0,0.0,0.0,2025-01-10,DIL712025-HYD,SURYADEVARA NAGA VAMSI - HYDERABAD(SPRINT SCREENS LLP),"Shifali Kumar, RO, CBFC, Hyderabad",UA 16+,CA072612202400074
100010842400006699,KGF CHAPTER 1,KGF CHAPTER 1 (ODIA) (Color) (2-D),Odia,8961.0,"Insert new PSA ADS for gutkha and tobacco at TCR 11:00, 01:38:00 - DELETED AND REPLACED",,1,0.0,0.0,0.0,0.0,2024-12-31,VIL7142024-BAN,VIJAY KIRAGANDUR T - BANGALORE URBAN(MS HOMBALE FILMS LLP),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA 16+,CA010409202400283
100010842400006699,KGF CHAPTER 1,KGF CHAPTER 1 (ODIA) (Color) (2-D),Odia,8961.0,"Replace Kannada titles with Odia titles at TCR 01:00, 06:54 - REPLACED",,2,0.0,0.0,0.0,0.0,2024-12-31,VIL7142024-BAN,VIJAY KIRAGANDUR T - BANGALORE URBAN(MS HOMBALE FILMS LLP),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA 16+,CA010409202400283
100010842400006699,KGF CHAPTER 1,KGF CHAPTER 1 (ODIA) (Color) (2-D),Odia,8961.0,"Insert caution for smoking at TCR 56:13, 1:24:00, 1:36:44 - INSERTED",,3,0.0,0.0,0.0,0.0,2024-12-31,VIL7142024-BAN,VIJAY KIRAGANDUR T - BANGALORE URBAN(MS HOMBALE FILMS LLP),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA 16+,CA010409202400283
100060842400000119,NGAMNABA LANFAMSE,NGAMNABA LANFAMSE (MANIPURI) (Color) (2-D),Manipuri,6375.0,THE SCENE TCR FROM 12.48 TO 12.54 DURATION OF 07 SEC. MUST BE DELETED.,,1,7.0,0.0,0.0,7.0,2024-12-28,DIL722024-GUW,DIPANKAR GOGOI (E.O.),"DIPANKAR GOGOI, RO, CBFC, Guwahati",UA 16+,CA062212202400021
100060842400000119,NGAMNABA LANFAMSE,NGAMNABA LANFAMSE (MANIPURI) (Color) (2-D),Manipuri,6375.0,THE SCENE TCR FROM 13.01 TO 13.06 DURATION OF 06 SEC. MUST BE DELETED.,,2,6.0,0.0,0.0,6.0,2024-12-28,DIL722024-GUW,DIPANKAR GOGOI (E.O.),"DIPANKAR GOGOI, RO, CBFC, Guwahati",UA 16+,CA062212202400021
100060842400000119,NGAMNABA LANFAMSE,NGAMNABA LANFAMSE (MANIPURI) (Color) (2-D),Manipuri,6375.0,THE SCENE TCR FROM 17.23 TO 17.25 DURATION OF 03 SEC. MUST BE DELETED.,,3,3.0,0.0,0.0,3.0,2024-12-28,DIL722024-GUW,DIPANKAR GOGOI (E.O.),"DIPANKAR GOGOI, RO, CBFC, Guwahati",UA 16+,CA062212202400021
100060842400000119,NGAMNABA LANFAMSE,NGAMNABA LANFAMSE (MANIPURI) (Color) (2-D),Manipuri,6375.0,THE SCENE TCR FROM 20.40 TO 20.46 DURATION OF 07 SEC. MUST BE DELETED.,,4,7.0,0.0,0.0,7.0,2024-12-28,DIL722024-GUW,DIPANKAR GOGOI (E.O.),"DIPANKAR GOGOI, RO, CBFC, Guwahati",UA 16+,CA062212202400021
100060842400000119,NGAMNABA LANFAMSE,NGAMNABA LANFAMSE (MANIPURI) (Color) (2-D),Manipuri,6375.0,THE SCENE TCR FROM 50.28 TO 51.46 DURATION OF 01 MIN. 19 SEC SEC. MUST BE DELETED.,,5,79.0,0.0,0.0,79.0,2024-12-28,DIL722024-GUW,DIPANKAR GOGOI (E.O.),"DIPANKAR GOGOI, RO, CBFC, Guwahati",UA 16+,CA062212202400021
100060842400000119,NGAMNABA LANFAMSE,NGAMNABA LANFAMSE (MANIPURI) (Color) (2-D),Manipuri,6375.0,"A DISCLAIMER  THE CHARACTERS AND EVENTS DEPICTED IN THE MOVIE ARE FICTITIOUS. ANY SIMILARITY TO ACTUAL PERSONS, LIVING OR DEAD, IS PURELY COINCIDENTAL MUST BE INSERTED AT THE BEGINING OF THE FILM.",,6,20.0,0.0,0.0,20.0,2024-12-28,DIL722024-GUW,DIPANKAR GOGOI (E.O.),"DIPANKAR GOGOI, RO, CBFC, Guwahati",UA 16+,CA062212202400021
100060842400000119,NGAMNABA LANFAMSE,NGAMNABA LANFAMSE (MANIPURI) (Color) (2-D),Manipuri,6375.0,"DISCLAIMER IN THE BEGINING OF THE FILM IN RESPECT OF CHILDREN ENGAGED IN SHOOTING, ALL MEASURES WERE TAKEN TO ENSURE THAT THERE HAS BEEN NO ABUSE, NEGLECT OR EXPOITATION OF SUCH CHILD DURING THE ENTIRE PROCESS OF PRODUCTION AND SHOOTING. ALL REGULATIONS AND GUIDELINES GIVEN UNDER THE CHILD ADDESCENT LABOUR ( REGULATION PROHIBITATION) ACT, 1986 HAVE BEEN STRICTLY ADHERE TO MUST BE INSERTED.",,7,21.0,0.0,0.0,21.0,2024-12-28,DIL722024-GUW,DIPANKAR GOGOI (E.O.),"DIPANKAR GOGOI, RO, CBFC, Guwahati",UA 16+,CA062212202400021
100060842400000119,NGAMNABA LANFAMSE,NGAMNABA LANFAMSE (MANIPURI) (Color) (2-D),Manipuri,6375.0,"IN ALL SCENES DEPICTING SMOKING, STATUTORY WARNINGS LIKE  SMOKING KILLS, TOBACCO KILLS AND  CONSUMPTION OF DRUGS IS INJURIOUS TO HEALTH. MUST BE INSERTED.",,8,22.0,0.0,0.0,22.0,2024-12-28,DIL722024-GUW,DIPANKAR GOGOI (E.O.),"DIPANKAR GOGOI, RO, CBFC, Guwahati",UA 16+,CA062212202400021
100080842400000333,THE RETURN OF ABHIMANYU,THE RETURN OF ABHIMANYU (BENGALI) (Color) (2-D),Bengali,8690.0,Replace the name of the producer with the original producers name,,1,0.0,0.0,0.0,0.0,2024-12-27,VIL642024-KOL,Sumay Mukherjee (E.O.),"SUSHRUT SHARMA, RO, CBFC, Kolkata",UA 13+,CA081311202400011
100080842400000333,THE RETURN OF ABHIMANYU,THE RETURN OF ABHIMANYU (BENGALI) (Color) (2-D),Bengali,8690.0,Delete the name of the co-producer,,2,0.0,0.0,0.0,0.0,2024-12-27,VIL642024-KOL,Sumay Mukherjee (E.O.),"SUSHRUT SHARMA, RO, CBFC, Kolkata",UA 13+,CA081311202400011
100080842400000333,THE RETURN OF ABHIMANYU,THE RETURN OF ABHIMANYU (BENGALI) (Color) (2-D),Bengali,8690.0,Old health spots to be replaced with the new ones,,3,0.0,0.0,0.0,0.0,2024-12-27,VIL642024-KOL,Sumay Mukherjee (E.O.),"SUSHRUT SHARMA, RO, CBFC, Kolkata",UA 13+,CA081311202400011
100010842400007171,PYAAR KA SAFAR,PYAAR KA SAFAR (HINDI) (Color) (2-D),Hindi,8415.0,Deleted the visuals of Song 1,,1,250.0,0.0,0.0,250.0,2024-12-23,VIL7122024-BAN,KM VARUN RAJU - BANGALORE URBAN(EVAKALA STUDIO),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA 16+,CA012009202400345
100010842400007171,PYAAR KA SAFAR,PYAAR KA SAFAR (HINDI) (Color) (2-D),Hindi,8415.0,Deleted the visuals of Song 2,,2,203.0,0.0,0.0,203.0,2024-12-23,VIL7122024-BAN,KM VARUN RAJU - BANGALORE URBAN(EVAKALA STUDIO),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA 16+,CA012009202400345
100010842400007171,PYAAR KA SAFAR,PYAAR KA SAFAR (HINDI) (Color) (2-D),Hindi,8415.0,Deleted the visuals of Song 3,,3,198.0,0.0,0.0,198.0,2024-12-23,VIL7122024-BAN,KM VARUN RAJU - BANGALORE URBAN(EVAKALA STUDIO),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA 16+,CA012009202400345
100010842400007171,PYAAR KA SAFAR,PYAAR KA SAFAR (HINDI) (Color) (2-D),Hindi,8415.0,Deleted the visuals of Song 4,,4,123.0,0.0,0.0,123.0,2024-12-23,VIL7122024-BAN,KM VARUN RAJU - BANGALORE URBAN(EVAKALA STUDIO),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA 16+,CA012009202400345
100020842400000435,BHEEMA,BHEEMA (KANNADA) (Color) (2-D),Kannada,8675.0,00:05:29:16 TO 00:05:31:02 A Blood Scenario is Filled With Black and White,,1,0.0,0.0,0.0,0.0,2024-12-23,VIL7132024-BAN,KRISHNA NAGRAJ SARTHAK - BANGALORE URBAN(MS KRISHNA CREATIONS),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA 16+,CA022609202400031
100020842400000435,BHEEMA,BHEEMA (KANNADA) (Color) (2-D),Kannada,8675.0,00:07:31:06 TO 00:07:32:21 A Blood Scenario is Filled With Black and White,,2,0.0,0.0,0.0,0.0,2024-12-23,VIL7132024-BAN,KRISHNA NAGRAJ SARTHAK - BANGALORE URBAN(MS KRISHNA CREATIONS),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA 16+,CA022609202400031
100020842400000435,BHEEMA,BHEEMA (KANNADA) (Color) (2-D),Kannada,8675.0,00:07:35:01 TO 00:07:35:11 A Blood Scenario is Filled With Black and White,,3,0.0,0.0,0.0,0.0,2024-12-23,VIL7132024-BAN,KRISHNA NAGRAJ SARTHAK - BANGALORE URBAN(MS KRISHNA CREATIONS),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA 16+,CA022609202400031
100020842400000435,BHEEMA,BHEEMA (KANNADA) (Color) (2-D),Kannada,8675.0,00:07:35:23 TO 00:07:37:05 A Blood Scenario is Filled With Black and White,,4,0.0,0.0,0.0,0.0,2024-12-23,VIL7132024-BAN,KRISHNA NAGRAJ SARTHAK - BANGALORE URBAN(MS KRISHNA CREATIONS),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA 16+,CA022609202400031
100020842400000435,BHEEMA,BHEEMA (KANNADA) (Color) (2-D),Kannada,8675.0,00:07:40:03 TO 00:07:40:19 A Blood Scenario is Filled With Black and White,,5,0.0,0.0,0.0,0.0,2024-12-23,VIL7132024-BAN,KRISHNA NAGRAJ SARTHAK - BANGALORE URBAN(MS KRISHNA CREATIONS),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA 16+,CA022609202400031
100020842400000435,BHEEMA,BHEEMA (KANNADA) (Color) (2-D),Kannada,8675.0,00:07:57:19 TO 00:08:00:03 A Blood Scenario is Filled With Black and White,,6,0.0,0.0,0.0,0.0,2024-12-23,VIL7132024-BAN,KRISHNA NAGRAJ SARTHAK - BANGALORE URBAN(MS KRISHNA CREATIONS),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA 16+,CA022609202400031
100020842400000435,BHEEMA,BHEEMA (KANNADA) (Color) (2-D),Kannada,8675.0,00:08:15:10 TO 00:08:18:14 Muted the word Munde Magane,,7,0.0,0.0,0.0,0.0,2024-12-23,VIL7132024-BAN,KRISHNA NAGRAJ SARTHAK - BANGALORE URBAN(MS KRISHNA CREATIONS),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA 16+,CA022609202400031
100020842400000435,BHEEMA,BHEEMA (KANNADA) (Color) (2-D),Kannada,8675.0,00:08:28:20 TO 00:09:24:07 A Song sequence which is about a deal of drugs has been deleted voluntarily.,,8,55.0,0.0,0.0,55.0,2024-12-23,VIL7132024-BAN,KRISHNA NAGRAJ SARTHAK - BANGALORE URBAN(MS KRISHNA CREATIONS),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA 16+,CA022609202400031
100020842400000435,BHEEMA,BHEEMA (KANNADA) (Color) (2-D),Kannada,8675.0,00:11:08:05 TO 00:11:09:04 A Blood Scenario is Filled With Black and White,,9,0.0,0.0,0.0,0.0,2024-12-23,VIL7132024-BAN,KRISHNA NAGRAJ SARTHAK - BANGALORE URBAN(MS KRISHNA CREATIONS),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA 16+,CA022609202400031
100020842400000435,BHEEMA,BHEEMA (KANNADA) (Color) (2-D),Kannada,8675.0,00:20:18:10 TO 00:20:19:09 A Blood Scenario is Filled With Black and White,,10,0.0,0.0,0.0,0.0,2024-12-23,VIL7132024-BAN,KRISHNA NAGRAJ SARTHAK - BANGALORE URBAN(MS KRISHNA CREATIONS),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA 16+,CA022609202400031
100020842400000435,BHEEMA,BHEEMA (KANNADA) (Color) (2-D),Kannada,8675.0,00:20:22:11 TO 00:20:25:07 A Blood Scenario is Filled With Black and White,,11,0.0,0.0,0.0,0.0,2024-12-23,VIL7132024-BAN,KRISHNA NAGRAJ SARTHAK - BANGALORE URBAN(MS KRISHNA CREATIONS),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA 16+,CA022609202400031
100020842400000435,BHEEMA,BHEEMA (KANNADA) (Color) (2-D),Kannada,8675.0,00:21:55:00 TO 00:21:55:19 A Blood Scenario is Filled With Black and White,,12,0.0,0.0,0.0,0.0,2024-12-23,VIL7132024-BAN,KRISHNA NAGRAJ SARTHAK - BANGALORE URBAN(MS KRISHNA CREATIONS),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA 16+,CA022609202400031
100020842400000435,BHEEMA,BHEEMA (KANNADA) (Color) (2-D),Kannada,8675.0,00:22:56:12 TO 00:22:57:03 A Blood Scenario is Filled With Black and White,,13,0.0,0.0,0.0,0.0,2024-12-23,VIL7132024-BAN,KRISHNA NAGRAJ SARTHAK - BANGALORE URBAN(MS KRISHNA CREATIONS),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA 16+,CA022609202400031
100020842400000435,BHEEMA,BHEEMA (KANNADA) (Color) (2-D),Kannada,8675.0,00:22:56:20 TO 00:22:58:14 Muted the word Thika,,14,0.0,0.0,0.0,0.0,2024-12-23,VIL7132024-BAN,KRISHNA NAGRAJ SARTHAK - BANGALORE URBAN(MS KRISHNA CREATIONS),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA 16+,CA022609202400031
100020842400000435,BHEEMA,BHEEMA (KANNADA) (Color) (2-D),Kannada,8675.0,00:22:58:08 TO 00:2:59:08 A Blood Scenario is Filled With Black and White,,15,0.0,0.0,0.0,0.0,2024-12-23,VIL7132024-BAN,KRISHNA NAGRAJ SARTHAK - BANGALORE URBAN(MS KRISHNA CREATIONS),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA 16+,CA022609202400031
100020842400000435,BHEEMA,BHEEMA (KANNADA) (Color) (2-D),Kannada,8675.0,00:23:00:02 TO 00:23:01:05 A Blood Scenario is Filled With Black and White,,16,0.0,0.0,0.0,0.0,2024-12-23,VIL7132024-BAN,KRISHNA NAGRAJ SARTHAK - BANGALORE URBAN(MS KRISHNA CREATIONS),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA 16+,CA022609202400031
100020842400000435,BHEEMA,BHEEMA (KANNADA) (Color) (2-D),Kannada,8675.0,00:23:02:23 TO 00:23:04:11 A Blood Scenario is Filled With Black and White,,17,0.0,0.0,0.0,0.0,2024-12-23,VIL7132024-BAN,KRISHNA NAGRAJ SARTHAK - BANGALORE URBAN(MS KRISHNA CREATIONS),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA 16+,CA022609202400031
100020842400000435,BHEEMA,BHEEMA (KANNADA) (Color) (2-D),Kannada,8675.0,00:23:04:12 TO 00:23:06:19 Muted the word Thika,,18,0.0,0.0,0.0,0.0,2024-12-23,VIL7132024-BAN,KRISHNA NAGRAJ SARTHAK - BANGALORE URBAN(MS KRISHNA CREATIONS),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA 16+,CA022609202400031
100020842400000435,BHEEMA,BHEEMA (KANNADA) (Color) (2-D),Kannada,8675.0,00:23:06:13 TO 00:22:07:12 A Blood Scenario is Filled With Black and White,,19,0.0,0.0,0.0,0.0,2024-12-23,VIL7132024-BAN,KRISHNA NAGRAJ SARTHAK - BANGALORE URBAN(MS KRISHNA CREATIONS),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA 16+,CA022609202400031
100020842400000435,BHEEMA,BHEEMA (KANNADA) (Color) (2-D),Kannada,8675.0,00:23:08:13 TO 00:23:09:12 A Blood Scenario is Filled With Black and White,,20,0.0,0.0,0.0,0.0,2024-12-23,VIL7132024-BAN,KRISHNA NAGRAJ SARTHAK - BANGALORE URBAN(MS KRISHNA CREATIONS),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA 16+,CA022609202400031
100020842400000435,BHEEMA,BHEEMA (KANNADA) (Color) (2-D),Kannada,8675.0,00:23:10:13 TO 00:23:11:12 A Blood Scenario is Filled With Black and White,,21,0.0,0.0,0.0,0.0,2024-12-23,VIL7132024-BAN,KRISHNA NAGRAJ SARTHAK - BANGALORE URBAN(MS KRISHNA CREATIONS),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA 16+,CA022609202400031
100020842400000435,BHEEMA,BHEEMA (KANNADA) (Color) (2-D),Kannada,8675.0,00:25:16:14 TO 00:25:20:11 Muted the word Ninnamman,,22,0.0,0.0,0.0,0.0,2024-12-23,VIL7132024-BAN,KRISHNA NAGRAJ SARTHAK - BANGALORE URBAN(MS KRISHNA CREATIONS),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA 16+,CA022609202400031
100020842400000435,BHEEMA,BHEEMA (KANNADA) (Color) (2-D),Kannada,8675.0,00:28:16:23 TO 00:28:21:04 Muted the word Gaandu,,23,0.0,0.0,0.0,0.0,2024-12-23,VIL7132024-BAN,KRISHNA NAGRAJ SARTHAK - BANGALORE URBAN(MS KRISHNA CREATIONS),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA 16+,CA022609202400031
100020842400000435,BHEEMA,BHEEMA (KANNADA) (Color) (2-D),Kannada,8675.0,00:29:08:02 TO 00:29:08:19 A Blood Scenario is Filled With Black and White,,24,0.0,0.0,0.0,0.0,2024-12-23,VIL7132024-BAN,KRISHNA NAGRAJ SARTHAK - BANGALORE URBAN(MS KRISHNA CREATIONS),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA 16+,CA022609202400031
100020842400000435,BHEEMA,BHEEMA (KANNADA) (Color) (2-D),Kannada,8675.0,00:34:00:03 TO 00:34:02:12 Muted the word Bevarsi,,25,0.0,0.0,0.0,0.0,2024-12-23,VIL7132024-BAN,KRISHNA NAGRAJ SARTHAK - BANGALORE URBAN(MS KRISHNA CREATIONS),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA 16+,CA022609202400031
100020842400000435,BHEEMA,BHEEMA (KANNADA) (Color) (2-D),Kannada,8675.0,00:34:13:17 TO 00:34:15:15 Muted the word Bevarsigala,,26,0.0,0.0,0.0,0.0,2024-12-23,VIL7132024-BAN,KRISHNA NAGRAJ SARTHAK - BANGALORE URBAN(MS KRISHNA CREATIONS),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA 16+,CA022609202400031
100020842400000435,BHEEMA,BHEEMA (KANNADA) (Color) (2-D),Kannada,8675.0,00:34:24:21 TO 00:34:27:13 Muted the word Thika,,27,0.0,0.0,0.0,0.0,2024-12-23,VIL7132024-BAN,KRISHNA NAGRAJ SARTHAK - BANGALORE URBAN(MS KRISHNA CREATIONS),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA 16+,CA022609202400031
100020842400000435,BHEEMA,BHEEMA (KANNADA) (Color) (2-D),Kannada,8675.0,00:34:30:12 TO 00:34:32:04 Muted the word Loafer,,28,0.0,0.0,0.0,0.0,2024-12-23,VIL7132024-BAN,KRISHNA NAGRAJ SARTHAK - BANGALORE URBAN(MS KRISHNA CREATIONS),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA 16+,CA022609202400031
100020842400000435,BHEEMA,BHEEMA (KANNADA) (Color) (2-D),Kannada,8675.0,00:34:38:23 TO 00:34:41:13 Muted the word Loafer,,29,0.0,0.0,0.0,0.0,2024-12-23,VIL7132024-BAN,KRISHNA NAGRAJ SARTHAK - BANGALORE URBAN(MS KRISHNA CREATIONS),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA 16+,CA022609202400031
100020842400000435,BHEEMA,BHEEMA (KANNADA) (Color) (2-D),Kannada,8675.0,00:37:02:12 TO 00:37:03:19 A Blood Scenario is Filled With Black and White,,30,0.0,0.0,0.0,0.0,2024-12-23,VIL7132024-BAN,KRISHNA NAGRAJ SARTHAK - BANGALORE URBAN(MS KRISHNA CREATIONS),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA 16+,CA022609202400031
100020842400000435,BHEEMA,BHEEMA (KANNADA) (Color) (2-D),Kannada,8675.0,00:37:05:05 TO 00:37:07:06 A Blood Scenario is Filled With Black and White,,31,0.0,0.0,0.0,0.0,2024-12-23,VIL7132024-BAN,KRISHNA NAGRAJ SARTHAK - BANGALORE URBAN(MS KRISHNA CREATIONS),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA 16+,CA022609202400031
100020842400000435,BHEEMA,BHEEMA (KANNADA) (Color) (2-D),Kannada,8675.0,00:37:21:17 TO 00:37:22:02 A Blood Scenario is Filled With Black and White,,32,0.0,0.0,0.0,0.0,2024-12-23,VIL7132024-BAN,KRISHNA NAGRAJ SARTHAK - BANGALORE URBAN(MS KRISHNA CREATIONS),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA 16+,CA022609202400031
100020842400000435,BHEEMA,BHEEMA (KANNADA) (Color) (2-D),Kannada,8675.0,00:37:26:03 TO 00:37:26:20 A Blood Scenario is Filled With Black and White,,33,0.0,0.0,0.0,0.0,2024-12-23,VIL7132024-BAN,KRISHNA NAGRAJ SARTHAK - BANGALORE URBAN(MS KRISHNA CREATIONS),"YASHWANT SHEHNAI, RO, CBFC, Bangalore",UA 16+,CA022609202400031
