Film Name,Year,URL
GAYATRI CHALISA DUET,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTAyMDIyMDI2MDAzMTQ=
GAYATRI MATA AARTI,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTI3MDEyMDI2MDAyNTY=
GD GOENKA PUBLIC SCHOOL,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTIzMDEyMDI2MDAxNTE=
GEEKEY CONVENTION HALL,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMzA2MDEyMDI2MDAwMzE=
GEHRIYAA,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTMwMTEyMDI1MDAwNzA=
GHADI - DESH KA DETERGENT,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTIxMDEyMDI2MDAxMTI=
GHAMNDI BAHU,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwNTE2MTEyMDI1MDAwMTI=
GHANGTAUL,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwNTA4MTEyMDI1MDAwMjQ=
GHARGA,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=MDMwMjE0MDEyMDI2MDAwMTY=
GIRIAS AC MELA,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMzE0MDgyMDI1MDAwNTE=
GIRIAS AC MELA - 23 SEC,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMzA4MDgyMDI1MDAwMTA=
GIRISH WIRES AND CABLES,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTE2MDEyMDI2MDAwNjM=
GK TMT.,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTE2MDEyMDI2MDAzMzM=
"GLIMPSE OF ""#AA23""",2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwNzE5MDEyMDI2MDAwMjE=
"GLIMPSE OF ""NAGA BANDHAM""",2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwNzA4MDEyMDI2MDAwNjM=
"GLIMPSE OF THE FILM ""ROWDY JANARDHANA""",2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwNzIwMTIyMDI1MDAwNzY=
"GLIMPSE OF THE FILM ""YELLAMMA""",2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwNzEyMDEyMDI2MDAwNTQ=
GOAT,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTEyMDIyMDI2MDAwMTI=
GOAT,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTMxMDEyMDI2MDAwMjM=
GOGGAYYA,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMjAyMTIyMDI1MDAwNDU=
GOLD LINE FURNITURE,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMzE5MDIyMDI2MDAwNDA=
"GOOD LUCK, HAVE FUN, DONT DIE",2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTE1MDEyMDI2MDAwNDA=
"GOOD LUCK, HAVE FUN, DONT DIE",2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTEzMDEyMDI2MDAxNjE=
GOOGLE AI MODE PARTNERSHIP,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTE5MDIyMDI2MDAxNzI=
GOOGLE GEMINI AI CRAZY FAN,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTIxMDEyMDI2MDAyODM=
GOOGLE GEMINI T20 WORLD CUP JAO,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTIzMDEyMDI2MDAwNTA=
GOWRI NAGAR,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMzA3MDIyMDI2MDAwMTE=
GRAND EMPORIO,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTIyMDEyMDI2MDAxOTQ=
GRANNY,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=MDMwMzIzMDEyMDI2MDAwMTA=
GRANNY,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMzA4MDEyMDI2MDAxNDU=
GT HOLIDAYS- BEST,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwOTA3MDEyMDI2MDAwNTM=
GUDGUDI,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTAyMDIyMDI2MDAxMzQ=
GURU - REVISED,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMzE2MDEyMDI2MDAwMTA=
GURU THE MENTOR,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMzI5MDEyMDI2MDAwMzY=
GURUJI THANDAI AND SHARBAT,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTA3MDIyMDI2MDAwNTM=
GURUKSHETRA PUBLIC SCHOOL,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMzAzMDIyMDI2MDAyMjA=
GURUKUL INTERNATIONAL SCHOOL,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTA0MDIyMDI2MDAwOTQ=
GURUSREE PUBLIC SCHOOL,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwOTA5MDEyMDI2MDAwMjI=
HAMNET,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTEyMDEyMDI2MDA0MDQ=
HANUMAN CHALISA BY MEET TRIPATHI,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTAyMDIyMDI2MDAzMjU=
HANUMAN CHALISA LOFI,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTAyMDIyMDI2MDAzMzY=
HAPPY PATEL KHATARNAK JASOOS,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=MDMwMTEzMDEyMDI2MDAwMTQ=
HAPPY PATEL KHATARNAK JASOOS,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTE0MTIyMDI1MDAwMTQ=
HAPPY PATEL KHATARNAK JASOOS - SONG : PHUKT APAN,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTE0MDEyMDI2MDAxOTU=
HAPPY RAJ (PROMO  SONG - AADINEY IRUPEN),2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMzE5MDIyMDI2MDAwMTQ=
HARE RAMA HARE KRISHNA KIRTAN DHUN,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTAyMDIyMDI2MDAzNDA=
HARLEY DAVIDSON,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTIxMDEyMDI2MDAzMDM=
HATHI MASALA,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTA1MDIyMDI2MDAwODQ=
HAVELLS MIXER - TAMIL - 28SEC,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTA1MDEyMDI2MDAxMDM=
HAVELLS WIRE - MALAYALAM - 28SEC,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTA1MDEyMDI2MDAwODM=
HAYAGRRIVA,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMjA1MDEyMDI2MDAwMjU=
HE - HAKEEM ESHWAR,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwOTE4MTIyMDI1MDAwNzE=
HEART ATTACK,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTA1MTAyMDI1MDAwMTI=
HEARTIN (THEATRICAL TEASER),2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMzAyMDEyMDI2MDAwOTM=
HELIOS CAPITAL ASSET MANAGEMENT (INDIA) PRIVATE LIMITED - NEW,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTA2MDEyMDI2MDAxMjY=
HELLBOY: THE CROOKED MAN,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTE3MTAyMDI1MDAxNTM=
HERO,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTA3MDEyMDI2MDA3MjY=
HERO,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTA3MDEyMDI2MDA3MzA=
HEY BALWANTH,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=MDMwNzE4MDIyMDI2MDAwMjM=
HEY BALWANTH,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwNzAyMDIyMDI2MDAwNTQ=
HEY SHARDE MAA,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTI3MDEyMDI2MDAyNjA=
HI FI SERVICE APP,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMzIxMDEyMDI2MDAwNzI=
HIGH VOLTAGE RAKSHAK,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMjA4MDEyMDI2MDAwMjE=
HIMALAYA NEEM FACE WASH – WPL,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTE2MDEyMDI2MDAyNjU=
HIMALAYA NEEM FACE WASH – WPL,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTE2MDEyMDI2MDAyNzY=
HOGA KYA AB,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTAxMTEyMDI1MDAwMjA=
HOK KOLOROB,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwODMxMTIyMDI1MDAwMTM=
HONEY,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwNzEzMDEyMDI2MDAwMTE=
HOPPERS,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTA2MDIyMDI2MDAxNDI=
HOPPERS,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTE3MDIyMDI2MDAwOTE=
HOPPERS - CINEMA ETIQUETTE  INTERVAL,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTA0MDIyMDI2MDAxNDA=
HOPPERS - CINEMA ETIQUETTE FEATURE PRESENTATION BEGINS,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTA0MDIyMDI2MDAxMzY=
HOPPERS - KEEP YOUR PHONES ON SILENT,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTA0MDIyMDI2MDAxNTE=
HOPPERS - PARTY (33+23),2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTA1MDIyMDI2MDAyMDU=
HOPPERS – PARTY DATED (33+23+18+13+9),2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTEyMDEyMDI2MDAyMzU=
HOT SEAT ( FRESH DUBBED),2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTE1MDcyMDI1MDAxNzI=
HOTEL POOJA GARDEN,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTMxMDEyMDI2MDAxMDI=
HOTSPOT 2,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=MDMwMzEyMDIyMDI2MDAwMjA=
HOTSPOT 2,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMzExMDIyMDI2MDAwOTQ=
HOTSPOT 2,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMzMwMTIyMDI1MDAwNzM=
HR FITNESS,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTA2MDEyMDI2MDAxMzA=
HRIDOY BHUCHITRA - A MAP OF HEART,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwNjE0MDEyMDI2MDAwMTE=
IBRICX APP,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTEyMDIyMDI2MDAxMDI=
ICC MEN’S T20 WC26 WOM,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTI4MDEyMDI2MDAxMzQ=
ICC MEN’S T20 WC26 WOM,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTI4MDEyMDI2MDAxNzE=
ICS HPV,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTEyMDEyMDI2MDA0NTI=
ICS HPV,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTEyMDEyMDI2MDA0NjM=
ICS HPV,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTEyMDEyMDI2MDA0NzQ=
ICS HPV,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTEyMDEyMDI2MDA0ODU=
ICU,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwOTE3MDIyMDI2MDAwMjI=
IDP  STUDY ABROAD EXPO,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMzI0MDEyMDI2MDAwNDI=
IFFCO CEREALS,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTA3MDEyMDI2MDAyNDM=
IIFL SUPER POWER FILM,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTEzMDEyMDI2MDAwMjM=
IKEA BILLY BOOKCSASE,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTA5MDIyMDI2MDAxOTM=
IKEA KITCHEN LANESPELARE RING LIGHT,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTA5MDIyMDI2MDAxMDE=
IKEA VIHALS EXTENDABLE TABLE,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTA5MDIyMDI2MDAxMTI=
IKI,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=MDMwMzE1MDIyMDI2MDAwMTI=
IKIDZ PRE SCHOOL,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMzA0MDIyMDI2MDAwNDE=
IKKIS,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=MDMwMTIzMDEyMDI2MDAwMTU=
IMPULSE GROUP OF INSTITUTIONS,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMzA3MDEyMDI2MDAxNjY=
IN THE LOST LANDS,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTA1MTEyMDI1MDAwODM=
INDIA GATE PURE BASMATI RICE – SUPER,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTA5MDEyMDI2MDAyNDU=
INDIA GATE PURE BASMATI RICE – SUPER,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTA5MDEyMDI2MDAyNTY=
INDIAN RACING FESTIVAL,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTAzMDIyMDI2MDAxMDI=
INDICA EASY SHAMPOO HAIR COLOR FRIEND REVISED,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMzA1MDEyMDI2MDAxMDU=
INDICA EASY SHAMPOO HAIR COLOR FRIENDS,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMzA1MDEyMDI2MDAxMzE=
INDICA EASY SHAMPOO HAIR COLOR FRIENDS REVISED,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMzA1MDEyMDI2MDAwOTY=
INDIRA UNIVERSITY - SWAKIYAM,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTA2MDIyMDI2MDAwNzQ=
INDRIYA BRIDAL THE WAIT,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTIyMDEyMDI2MDAwOTM=
INHOUSE PVR INOX TRAILER MASHUP FEBRUARY 2026,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTI0MDEyMDI2MDAyMzE=
INIYUM,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwOTMwMTIyMDI1MDAwMTM=
INIYUM (TRAILER),2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwOTA4MDIyMDI2MDAwMjI=
INTERNATIONAL CITY BAREILLY,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTE5MDEyMDI2MDAyODM=
IPHONE 17 PRO,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTA1MDEyMDI2MDAwNzI=
IPHONE 17 PRO,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTAyMDEyMDI2MDAwMjE=
IRF - BLACK BIRDS HYDERABAD,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTMxMDEyMDI2MDAwNTY=
IRF - GOA ACES - JA RACING,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTMxMDEyMDI2MDAwNjA=
IRF - KICHCHAS KINGS BENGALURU,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTMxMDEyMDI2MDAxMjQ=
IRF - KOLKATA  ROYAL TIGERS,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTMxMDEyMDI2MDAwNzE=
IRF - SPEED DEMONS DELHI,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTMxMDEyMDI2MDAwODI=
IRUDHI KAATCHI,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTI3MTIyMDI0MDAyMzQ=
ISHKABONER BIBI,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwODA0MDIyMDI2MDAwMzU=
ISHQAN DE LEKHE,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwNTEzMDEyMDI2MDAwMjA=
ISHWAR SATYA HAI,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTAxMDcyMDI1MDAwMTQ=
ISS RUN MEIN HAI HARI OM HARI,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTEyMDgyMDI1MDAxMTE=
ITHANU FRIENDSHIP,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwOTEzMDEyMDI2MDAwMzU=
JAB KHULI KITAAB,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=MDMwMTA2MDIyMDI2MDAwMTA=
JAB KHULI KITAAB,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=MDMwMTI2MTIyMDI1MDAwMTI=
JABRAAT,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTE5MDEyMDI2MDAxNjA=
JAI RADHA MADHAV JAI KUNJ BIHARI FEMALE,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTI3MDEyMDI2MDAyNzE=
JAIN CONSTRUCTION,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTAyMDEyMDI2MDAwNTQ=
JAIN HOUSING,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTA2MDEyMDI2MDAyOTA=
JALEBI ROCKS,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=MDMwMTE5MTIyMDI1MDAwMTQ=
JAMAI BABOO,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTIxMDcyMDI1MDAwMzE=
JANUARY PROMISE COMBO PROMO,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTMxMTIyMDI1MDAwNzI=
JARA ITNA BATA DE KANHA - 3,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTI2MDEyMDI2MDAwMjA=
JATT DA MUQABLA,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwNTAxMTIyMDI1MDAwNDA=
JAY MAHAKAL,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTEwMTAyMDI1MDAwNjM=
JC THE UNIVERSITY,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMjE3MDEyMDI2MDAwMTA=
JERRY ON TOP,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwODE3MDIyMDI2MDAwMTA=
JETHANI KI ARRANGE MARRIAGE DEVRANI KI LOVE MARRIAGE,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTExMTAyMDI1MDAxMTA=
"JEWEL ONE ""33 SEC""",2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMzA1MDEyMDI2MDAxNDI=
"JEWEL ONE ""43 SEC""",2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMzA1MDEyMDI2MDAxNTM=
JEYVANTH SILKS (THEATRICAL ADVERTISEMENT),2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMzA4MDEyMDI2MDAwNTU=
JIOHOTSTAR – SPACE GEN,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTIwMDEyMDI2MDAxODE=
JITNA RADHA ROI ROI KANHA,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTI3MDEyMDI2MDAyODI=
JK,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMzEyMDIyMDI2MDAwNzM=
JK SUPER MARKET,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMzAzMDIyMDI2MDAwNjI=
JNANAJYOTHI,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMjA5MTIyMDI1MDAwMTI=
JOCKEY,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=MDMwMzE0MDEyMDI2MDAwMTA=
JOCKEY,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMzE0MDIyMDI2MDAwMjA=
JOCKEY,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMzMwMTIyMDI1MDAwMTQ=
JOCKEY  - THEATRICAL TRAILER,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMzA3MDEyMDI2MDAyMjM=
JOG 101,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTIwMDkyMDI1MDAxNjY=
JOLLY LLB 3,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=MDMwMTI4MTEyMDI1MDAwMTM=
JOLLYA IRUNTHA ORUTHAN - DIGITAL TEASER,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMzIzMDEyMDI2MDAwNTI=
JOS ALUKKAS,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTA3MDEyMDI2MDAyMDY=
JOS ALUKKAS,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTEwMDEyMDI2MDAxNTQ=
JOS ALUKKAS,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTEwMDEyMDI2MDAxNjU=
JOS ALUKKAS,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTEwMDEyMDI2MDAxNzY=
JOURNEY OF MILESTONES,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwNTI3MTAyMDI1MDAwMzU=
JSW STEEL,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTIzMDIyMDI2MDAxMjY=
JUJUTSU KAISEN: SHIBUYA INCIDENT/ CULLING GAME - THE MOVIE,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTA5MDEyMDI2MDAwNDM=
JUNIORS JOURNEY,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwOTMxMTIyMDI1MDAwMTQ=
JUNIORS JOURNEY(TRAILER),2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwOTA4MDIyMDI2MDAwMTE=
JUST MARRIED.COM,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTI0MTEyMDI1MDAyMzE=
JUSTMARRIED.COM,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTIwMDEyMDI2MDAzMjQ=
K - RAMP,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTExMTIyMDI1MDAzNDA=
K10 K CANCER  AWARENESS RUN 2026,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMzEyMDEyMDI2MDAxMjU=
KA KHA GA GHA,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTEwMDIyMDI2MDAwNTQ=
KAA - THE FOREST,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=MDMwMzA5MDEyMDI2MDAwMjU=
KAA - THE FOREST,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMzExMDIyMDI2MDAwNDY=
KAADA,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=MDMwMjA5MDEyMDI2MDAwMjQ=
KAALAM NERAM- VIDEO ALBUM SONG,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMzI5MDEyMDI2MDAwMTQ=
KAALAM PARANJA KADHA,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwOTIwMDEyMDI2MDAwMzM=
KAALRATRI - 2,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwODAxMDEyMDI2MDAwMjA=
KAANA - THE FOREST,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMzA4MDIyMDI2MDAwMTI=
KAARMEGAM,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMzA3MDIyMDI2MDAwMzM=
KADAKNATH,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMTExMTEyMDI1MDAxMDA=
KADEEJA FOOD PRODUCTS,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwOTAyMDEyMDI2MDAwMTE=
KADHAL RESET REPEAT,2026,https://cbfcindia.gov.in/cbfcAdmin/search-result.php?recid=Q0EwMzEzMDIyMDI2MDAwOTY=
